sessions_ttl,clicks_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,nightsPerTrip_avg,lead_time_flight_days_avg,lead_time_flight_days_std,business_weekday_rate,hotel_discount_proportion_avg,hotel_discount_amount_avg,winter_escape_rate,recency_days_flight,unique_destinations_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,revenue_total_user,total_discount_savings,climate_segment_mode_kalt_reise,climate_segment_mode_klimaneutral,climate_segment_mode_tropen_reise,climate_segment_mode_warm_reise,distance_category_mode_global,distance_category_mode_lokal,distance_category_mode_regional,user_id,segment_final
8,16.5,0,5.0,4.0,2.0,8.8,3.492849839314596,0.4,0.0,0.0,0.0,374.0,5.0,0.4,0.2,168.75,0.0,1.25,2278.1000000000004,26.6385,False,True,False,False,False,True,False,526297,Frequent Traveler
8,14.125,0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,456.0,0.0,False,False,False,False,False,False,False,526303,Dormant Users
8,50.0,1,4.0,3.0,4.333333333333333,7.75,2.217355782608345,0.25,0.0,0.0,0.0,371.0,4.0,0.25,0.5,148.0,0.25,1.0,1553.99,0.0,False,True,False,False,False,True,False,526308,Local Eco Travelers
8,14.125,0,2.0,2.0,6.5,8.0,2.8284271247461903,0.0,0.5,0.05,0.0,499.0,1.0,0.5,0.0,577.0,0.0,1.0,2190.69,0.0,False,False,False,True,True,False,False,526332,Global Frequent Travelers
9,18.22222222222222,0,4.0,4.0,5.0,7.25,2.6299556396765835,0.25,0.0,0.0,0.0,358.0,4.0,0.5,0.25,205.75,0.0,1.0,2477.92,60.803,False,True,False,False,False,True,False,526354,Local Eco Travelers
8,16.375,0,3.0,3.0,3.333333333333333,7.0,2.0,0.3333333333333333,0.3333333333333333,0.1,0.0,472.0,3.0,0.3333333333333333,0.0,137.0,0.0,1.5,1764.97,43.987,True,False,False,False,False,False,True,526365,Regional Cold Travelers
8,17.25,0,2.0,3.0,11.333333333333334,8.0,2.8284271247461903,0.5,0.0,0.0,0.0,490.0,2.0,0.5,0.0,272.6666666666667,0.0,1.0,1474.17,0.0,True,False,False,False,False,True,False,526367,Local Eco Travelers
8,15.75,0,2.0,2.0,6.5,11.0,4.242640687119285,0.0,0.0,0.0,0.0,462.0,2.0,0.5,0.0,69.0,0.0,1.0,815.8,0.0,False,True,False,False,False,True,False,526372,Local Eco Travelers
8,24.25,0,4.0,4.0,3.25,7.25,1.5,0.75,0.0,0.0,0.0,455.0,4.0,0.75,0.0,100.5,0.0,1.3333333333333333,1698.4,36.0,False,True,False,False,False,True,False,526378,Local Eco Travelers
8,20.0,0,4.0,3.0,2.333333333333333,8.0,2.70801280154532,0.0,0.0,0.0,0.0,352.0,4.0,0.5,0.25,136.33333333333334,0.0,1.0,1972.02,0.0,True,False,False,False,False,True,False,526409,Local Eco Travelers
9,23.77777777777778,0,3.0,5.0,6.0,9.333333333333334,0.5773502691896258,0.3333333333333333,0.0,0.0,0.0,480.0,3.0,0.3333333333333333,0.0,114.0,0.0,1.5,2426.96,0.0,False,True,False,False,False,True,False,526431,Local Eco Travelers
8,9.625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,526435,Dormant Users
8,9.875,0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,534.0,1.0,1.0,0.0,0.0,0.0,1.0,711.26,35.563,False,True,False,False,False,True,False,526443,Local Eco Travelers
9,17.555555555555557,0,2.0,3.0,1.6666666666666667,6.5,0.7071067811865476,0.0,0.0,0.0,0.5,504.0,2.0,1.0,0.0,116.66666666666669,0.5,1.0,870.03,0.0,True,False,False,False,False,True,False,526445,Local Eco Travelers
8,17.375,0,6.0,4.0,4.0,5.666666666666667,1.505545305418162,0.5,0.25,0.15,0.0,400.0,6.0,0.5,0.1666666666666666,214.25,0.0,1.2,2798.62,29.205,True,False,False,False,False,True,False,526471,Frequent Traveler
8,15.875,0,2.0,2.0,1.0,7.5,3.5355339059327378,0.5,0.5,0.1,0.0,404.0,1.0,0.5,0.5,84.5,0.0,1.0,545.53,0.0,False,True,False,False,False,True,False,526490,Local Eco Travelers
9,13.666666666666666,0,3.0,4.0,8.25,7.0,1.7320508075688772,0.3333333333333333,0.25,0.15,0.0,440.0,3.0,0.3333333333333333,0.0,233.25,0.0,1.0,2054.27,44.303,False,True,False,False,False,True,False,526492,Local Eco Travelers
9,14.88888888888889,0,2.0,1.0,2.0,7.0,1.4142135623730951,0.5,0.0,0.0,0.5,457.0,2.0,0.5,0.0,245.0,0.5,1.0,895.46,0.0,True,False,False,False,False,True,False,526495,Local Eco Travelers
9,16.666666666666668,0,4.0,4.0,2.25,6.0,0.816496580927726,0.25,0.25,0.1,0.25,464.0,4.0,0.75,0.0,157.0,0.25,1.3333333333333333,2521.06,0.0,False,False,False,True,True,False,False,526540,Global Frequent Travelers
9,11.333333333333334,0,2.0,3.0,2.333333333333333,8.0,1.4142135623730951,0.5,0.6666666666666666,0.1,0.0,383.0,2.0,0.0,0.5,167.0,0.0,1.0,1199.24,92.1735,True,False,False,False,False,True,False,526565,VIP
8,33.875,1,4.0,3.0,2.333333333333333,7.0,0.8164965809277259,0.25,0.0,0.0,0.0,396.0,3.0,0.25,0.25,323.3333333333333,0.0,1.0,2952.26,0.0,True,False,False,False,False,False,True,526570,VIP
8,17.625,0,5.0,4.0,1.75,7.0,1.8708286933869709,0.4,0.0,0.0,0.0,383.0,5.0,0.2,0.2,233.25,0.2,1.25,3584.8900000000003,142.7805,False,False,False,True,False,False,True,526628,Frequent Traveler
8,17.125,0,3.0,3.0,3.6666666666666665,8.0,1.7320508075688772,0.6666666666666666,0.0,0.0,0.3333333333333333,433.0,3.0,0.3333333333333333,0.0,70.33333333333333,0.6666666666666666,1.0,1803.97,0.0,False,False,True,False,False,False,True,526668,Tropics Lover
8,36.25,1,2.0,2.0,2.5,5.5,0.7071067811865476,1.0,1.0,0.15,0.0,522.0,2.0,1.0,0.0,124.5,0.0,1.0,970.99,42.28,False,False,False,True,False,False,True,526676,Regional Cold Travelers
8,11.25,0,3.0,2.0,7.0,7.666666666666667,4.725815626252609,0.6666666666666666,0.0,0.0,0.3333333333333333,481.0,3.0,0.6666666666666666,0.0,234.5,0.6666666666666666,1.0,1323.9,0.0,False,False,True,False,False,False,True,526683,Tropics Lover
8,21.875,0,2.0,2.0,4.0,7.5,0.7071067811865476,0.0,0.0,0.0,0.5,407.0,2.0,0.5,0.5,300.0,0.5,1.0,981.9,0.0,False,True,False,False,False,True,False,526690,Local Eco Travelers
8,23.0,0,2.0,2.0,2.5,8.0,0.0,0.0,0.5,0.2,0.0,476.0,2.0,0.5,0.0,48.0,0.0,1.0,955.8,146.02200000000002,True,False,False,False,False,True,False,526711,VIP
9,31.666666666666668,1,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,540.0,1.0,1.0,0.0,249.0,0.0,1.0,487.57,0.0,False,True,False,False,False,True,False,526727,Local Eco Travelers
8,14.625,0,3.0,4.0,4.5,8.333333333333334,4.509249752822894,0.3333333333333333,0.0,0.0,0.3333333333333333,457.0,3.0,0.6666666666666666,0.0,298.5,0.3333333333333333,1.0,2083.64,70.6875,True,False,False,False,False,False,True,526729,VIP
8,12.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,526740,Dormant Users
8,9.75,0,1.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,522.0,1.0,1.0,0.0,191.0,0.0,1.0,400.51,10.4755,False,True,False,False,False,True,False,526759,Local Eco Travelers
8,13.25,0,2.0,2.0,2.5,7.5,2.1213203435596424,0.5,0.0,0.0,0.0,430.0,2.0,0.0,0.0,144.5,0.0,1.0,807.77,0.0,True,False,False,False,False,True,False,526782,Local Eco Travelers
8,15.625,0,3.0,2.0,3.0,9.0,2.6457513110645907,0.6666666666666666,0.5,0.1,0.0,404.0,3.0,0.3333333333333333,0.3333333333333333,148.0,0.3333333333333333,1.0,1360.15,63.851,True,False,False,False,False,False,True,526789,Regional Cold Travelers
8,40.375,1,2.0,2.0,2.0,9.0,1.4142135623730951,0.5,0.0,0.0,0.0,510.0,2.0,1.0,0.0,325.5,0.0,1.0,2772.88,82.89500000000001,True,False,False,False,True,False,False,526837,VIP
10,15.6,0,4.0,2.0,3.0,10.0,2.160246899469287,0.25,0.0,0.0,0.0,389.0,3.0,0.0,0.25,160.0,0.0,1.3333333333333333,2992.88,0.0,True,False,False,False,False,False,True,526855,VIP
8,9.375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,526858,Dormant Users
8,13.25,0,4.0,4.0,2.5,7.0,1.632993161855452,0.5,0.5,0.125,0.0,354.0,4.0,0.5,0.25,110.25,0.25,1.0,1902.0,52.256,False,True,False,False,False,True,False,526867,Local Eco Travelers
8,25.5,0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,113.0,0.0,False,False,False,False,False,False,False,526872,Dormant Users
8,29.125,0,2.0,3.0,4.333333333333333,11.0,2.8284271247461903,1.0,0.6666666666666666,0.2,0.0,502.0,2.0,0.5,0.0,181.0,0.0,1.0,1434.83,0.0,False,False,False,True,False,False,True,526873,Regional Cold Travelers
8,16.25,0,3.0,2.0,1.5,5.333333333333333,0.5773502691896257,0.6666666666666666,1.0,0.15,0.0,368.0,3.0,0.3333333333333333,0.3333333333333333,102.0,0.0,1.0,1082.14,0.0,False,True,False,False,False,True,False,526900,Local Eco Travelers
9,21.55555555555556,0,4.0,4.0,3.25,7.25,3.947573094109004,0.0,0.0,0.0,0.0,352.0,3.0,0.5,0.25,183.25,0.0,1.0,2530.01,107.9655,True,False,False,False,False,False,True,526901,VIP
8,12.5,0,4.0,4.0,4.25,5.25,1.7078251276599332,0.5,0.25,0.2,0.0,430.0,3.0,0.25,0.0,200.5,0.25,1.0,1554.01,0.0,False,True,False,False,False,True,False,526905,Local Eco Travelers
8,18.625,0,4.0,4.0,2.5,7.25,3.304037933599835,0.25,0.0,0.0,0.0,389.0,4.0,0.25,0.25,179.25,0.25,1.0,3302.9,74.8215,False,True,False,False,False,True,False,526913,VIP
8,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,526916,Dormant Users
8,19.25,0,0.0,3.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.3333333333333,0.0,0.0,697.0,0.0,False,False,False,False,False,False,False,526925,Dormant Users
8,15.625,0,2.0,3.0,9.666666666666666,6.5,3.5355339059327378,1.0,0.0,0.0,0.5,524.0,2.0,1.0,0.0,269.6666666666667,0.5,1.0,1215.97,0.0,False,True,False,False,False,True,False,526950,Local Eco Travelers
8,15.875,0,3.0,3.0,3.0,8.0,3.4641016151377544,0.3333333333333333,0.0,0.0,0.0,421.0,3.0,0.0,0.0,59.0,0.3333333333333333,1.0,2748.06,0.0,True,False,False,False,False,False,True,526959,Regional Cold Travelers
8,18.25,0,2.0,4.0,3.0,6.5,2.1213203435596424,0.0,0.0,0.0,0.0,401.0,2.0,0.5,0.5,162.5,0.5,1.0,1547.1999999999998,0.0,False,True,False,False,False,True,False,526970,Local Eco Travelers
8,9.875,0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0,0.0,False,False,False,False,False,False,False,527001,Dormant Users
8,10.875,0,2.0,2.0,2.5,7.0,1.4142135623730951,0.0,0.5,0.15,0.0,514.0,2.0,1.0,0.0,269.5,0.0,1.0,2427.3,0.0,True,False,False,False,False,True,False,527004,Local Eco Travelers
8,13.375,0,1.0,2.0,4.0,9.0,0.0,1.0,1.0,0.075,1.0,537.0,1.0,1.0,0.0,264.5,1.0,1.0,601.66,0.0,False,False,True,False,False,True,False,527019,Winter Escaper
8,18.0,0,4.0,2.0,5.0,9.0,4.69041575982343,0.5,0.5,0.1,0.25,404.0,4.0,0.5,0.25,185.0,0.25,1.0,2238.06,140.225,False,False,False,True,False,False,True,527038,VIP
9,16.555555555555557,0,3.0,3.0,3.0,5.0,1.0,0.0,0.3333333333333333,0.05,0.3333333333333333,385.0,3.0,0.6666666666666666,0.3333333333333333,197.0,0.3333333333333333,1.0,1929.3,0.0,True,False,False,False,False,False,True,527046,Regional Cold Travelers
8,21.5,0,3.0,3.0,4.0,8.333333333333334,1.1547005383792517,0.6666666666666666,0.0,0.0,0.3333333333333333,353.0,3.0,0.3333333333333333,0.6666666666666666,163.0,0.3333333333333333,1.0,2081.37,0.0,False,False,False,True,True,False,False,527075,Global Frequent Travelers
8,13.375,0,2.0,2.0,2.0,9.0,2.8284271247461903,0.0,0.0,0.0,0.0,498.0,2.0,0.5,0.0,119.5,0.0,1.0,907.33,17.0795,True,False,False,False,False,False,True,527081,Regional Cold Travelers
8,16.375,0,2.0,3.0,3.6666666666666665,6.5,0.7071067811865476,0.5,0.3333333333333333,0.2,0.5,409.0,2.0,0.5,0.5,216.0,0.5,1.0,1063.51,0.0,True,False,False,False,False,True,False,527082,Local Eco Travelers
8,14.5,0,4.0,3.0,5.0,8.0,1.4142135623730951,0.75,0.0,0.0,0.25,366.0,4.0,0.75,0.25,262.0,0.25,1.3333333333333333,1937.92,0.0,True,False,False,False,False,True,False,527109,Local Eco Travelers
8,17.75,0,1.0,2.0,18.0,6.0,0.0,0.0,0.5,0.1,0.0,540.0,1.0,1.0,0.0,331.0,0.0,1.0,1341.22,0.0,True,False,False,False,False,False,True,527130,Regional Cold Travelers
8,25.75,0,2.0,2.0,3.0,7.0,1.4142135623730951,0.0,0.0,0.0,0.0,465.0,2.0,0.5,0.0,154.5,0.0,1.0,470.38,0.994,False,True,False,False,False,True,False,527132,Local Eco Travelers
9,51.22222222222222,1,3.0,4.0,3.75,6.333333333333333,0.5773502691896257,0.3333333333333333,0.5,0.225,0.0,390.0,3.0,0.6666666666666666,0.3333333333333333,115.5,0.0,1.0,1587.55,0.0,True,False,False,False,False,True,False,527133,Local Eco Travelers
8,15.75,0,4.0,3.0,1.3333333333333333,7.25,0.957427107756338,0.75,0.0,0.0,0.0,362.0,3.0,0.5,0.25,359.3333333333333,0.0,1.0,1950.16,0.0,True,False,False,False,False,True,False,527141,Local Eco Travelers
8,24.875,0,6.0,6.0,2.833333333333333,7.166666666666667,0.7527726527090811,0.0,0.1666666666666666,0.05,0.0,365.0,5.0,0.3333333333333333,0.3333333333333333,182.5,0.0,1.0,3212.52,0.0,True,False,False,False,True,False,False,527142,Frequent Traveler
8,19.75,0,3.0,3.0,3.333333333333333,6.333333333333333,2.309401076758503,0.6666666666666666,0.0,0.0,0.0,359.0,3.0,0.3333333333333333,0.6666666666666666,134.66666666666666,0.0,1.5,1602.07,0.0,True,False,False,False,False,False,True,527150,Regional Cold Travelers
8,9.0,0,2.0,2.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,430.0,2.0,0.5,0.0,259.0,0.5,1.0,1286.61,26.252,True,False,False,False,False,False,True,527154,Regional Cold Travelers
8,21.75,1,2.0,2.0,1.5,8.5,2.1213203435596424,0.0,0.0,0.0,0.0,512.0,2.0,1.0,0.0,169.5,0.0,1.0,1294.19,0.0,False,True,False,False,False,True,False,527158,Local Eco Travelers
9,15.555555555555555,0,3.0,3.0,3.333333333333333,7.333333333333333,2.0816659994661326,0.3333333333333333,0.3333333333333333,0.1,0.0,383.0,3.0,0.0,0.3333333333333333,173.33333333333334,0.3333333333333333,1.0,1315.31,0.0,True,False,False,False,False,True,False,527187,Local Eco Travelers
8,8.75,0,2.0,3.0,8.0,10.5,2.1213203435596424,0.5,0.3333333333333333,0.05,0.0,369.0,2.0,0.5,0.5,180.0,0.0,1.0,1895.5,0.0,True,False,False,False,False,True,False,527197,Local Eco Travelers
8,8.125,0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,541.0,1.0,1.0,0.0,297.0,0.0,1.0,888.51,0.0,True,False,False,False,False,False,True,527219,Regional Cold Travelers
8,13.75,0,2.0,2.0,2.5,12.0,4.242640687119285,1.0,0.0,0.0,0.0,489.0,2.0,0.5,0.0,116.0,0.0,1.0,570.93,0.0,True,False,False,False,False,True,False,527232,Local Eco Travelers
8,37.25,0,5.0,5.0,5.8,7.6,1.3416407864998738,0.2,0.0,0.0,0.0,458.0,4.0,0.4,0.0,163.4,0.0,1.25,2211.48,0.0,False,True,False,False,False,True,False,527253,Frequent Traveler
9,10.444444444444445,0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,534.0,1.0,1.0,0.0,205.0,0.0,1.0,815.3,0.0,True,False,False,False,True,False,False,527280,Global Frequent Travelers
8,11.5,0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,False,False,False,False,False,False,False,527321,Dormant Users
9,16.0,0,2.0,2.0,1.0,5.5,0.7071067811865476,0.0,0.0,0.0,0.0,459.0,2.0,0.5,0.0,167.0,0.0,1.0,1749.09,126.066,True,False,False,False,False,False,True,527326,VIP
10,16.2,0,1.0,2.0,2.5,7.0,0.0,1.0,0.0,0.0,0.0,361.0,1.0,0.0,1.0,284.0,0.0,1.0,820.47,0.0,True,False,False,False,False,False,True,527344,Regional Cold Travelers
8,21.5,0,3.0,2.0,2.0,6.666666666666667,1.1547005383792517,0.6666666666666666,0.0,0.0,0.0,478.0,3.0,0.3333333333333333,0.0,102.5,0.0,1.5,2884.41,0.0,False,True,False,False,False,True,False,527346,VIP
8,18.5,0,2.0,3.0,4.666666666666667,7.0,1.4142135623730951,0.0,0.0,0.0,0.0,506.0,2.0,1.0,0.0,199.66666666666663,0.0,1.0,851.38,0.0,False,True,False,False,False,True,False,527354,Local Eco Travelers
8,8.75,0,1.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,501.0,1.0,0.0,0.0,138.0,0.0,1.0,598.36,0.0,True,False,False,False,False,False,True,527359,Regional Cold Travelers
9,11.555555555555555,0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,535.0,1.0,1.0,0.0,143.0,0.0,1.0,516.98,0.0,True,False,False,False,False,False,True,527365,Regional Cold Travelers
8,11.125,0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,165.0,0.0,False,False,False,False,False,False,False,527389,Dormant Users
8,16.5,0,2.0,2.0,2.5,7.5,0.7071067811865476,0.5,0.0,0.0,0.0,483.0,2.0,0.5,0.0,197.0,0.0,1.0,1020.06,0.0,False,False,False,True,False,False,True,527393,Regional Cold Travelers
9,15.444444444444445,0,2.0,3.0,12.666666666666666,8.0,1.4142135623730951,1.0,0.0,0.0,0.0,433.0,2.0,0.0,0.0,153.33333333333334,0.0,1.0,1210.57,75.057,True,False,False,False,False,True,False,527396,VIP
8,43.25,1,4.0,4.0,2.5,6.25,2.753785273643051,0.25,0.0,0.0,0.0,444.0,4.0,0.5,0.0,157.0,0.0,1.0,2654.86,65.937,True,False,False,False,False,False,True,527401,Regional Cold Travelers
8,11.375,0,3.0,2.0,9.5,6.666666666666667,2.309401076758503,0.0,0.5,0.05,0.0,359.0,3.0,0.3333333333333333,0.6666666666666666,138.5,0.0,1.0,1659.93,0.0,True,False,False,False,False,True,False,527406,Local Eco Travelers
8,7.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,527445,Dormant Users
8,17.5,0,3.0,3.0,1.6666666666666667,6.0,1.0,1.0,0.3333333333333333,0.05,0.0,403.0,2.0,0.6666666666666666,0.3333333333333333,282.0,0.0,1.0,1174.59,0.0,False,True,False,False,False,True,False,527451,Local Eco Travelers
8,12.375,0,2.0,2.0,4.5,9.5,4.949747468305833,0.5,0.5,0.05,0.0,465.0,2.0,0.0,0.0,104.0,0.0,1.0,1270.12,47.097,True,False,False,False,False,True,False,527452,Local Eco Travelers
8,36.5,1,1.0,1.0,6.0,5.0,0.0,1.0,1.0,0.1,0.0,467.0,1.0,0.0,0.0,83.0,0.0,1.0,513.0,0.0,False,False,False,True,False,False,True,527455,Regional Cold Travelers
9,21.88888888888889,0,5.0,6.0,3.8333333333333335,6.2,1.7888543819998317,0.4,0.0,0.0,0.4,432.0,2.0,0.6,0.0,237.3333333333333,0.8,1.25,2906.02,0.0,False,False,True,False,False,False,True,527464,Frequent Traveler
8,16.0,0,2.0,1.0,2.0,5.5,0.7071067811865476,0.0,0.0,0.0,0.0,521.0,2.0,1.0,0.0,244.0,0.0,1.0,633.46,0.0,True,False,False,False,False,True,False,527467,Local Eco Travelers
8,18.25,0,1.0,2.0,9.5,3.0,0.0,0.0,0.0,0.0,0.0,479.0,1.0,0.0,0.0,98.5,0.0,1.0,517.44,0.0,False,True,False,False,False,True,False,527470,Local Eco Travelers
8,13.375,0,3.0,3.0,2.6666666666666665,5.666666666666667,0.5773502691896257,0.3333333333333333,0.0,0.0,0.3333333333333333,355.0,3.0,0.3333333333333333,0.3333333333333333,159.66666666666666,0.6666666666666666,1.0,2094.4300000000003,83.676,False,False,True,False,False,False,True,527490,Tropics Lover
8,18.75,0,3.0,3.0,7.666666666666667,7.666666666666667,1.1547005383792517,0.3333333333333333,0.6666666666666666,0.175,0.0,396.0,3.0,0.0,0.3333333333333333,265.3333333333333,0.0,1.0,3160.51,0.0,False,True,False,False,False,True,False,527507,VIP
8,16.25,0,3.0,2.0,4.0,7.666666666666667,4.041451884327381,0.3333333333333333,0.0,0.0,0.0,412.0,3.0,0.3333333333333333,0.0,222.5,0.0,1.0,1552.73,0.0,True,False,False,False,False,False,True,527508,Regional Cold Travelers
8,11.125,0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,487.0,1.0,0.0,0.0,513.0,0.0,1.0,1107.6799999999998,0.0,False,True,False,False,False,True,False,527518,Local Eco Travelers
8,20.0,0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,237.0,0.0,False,False,False,False,False,False,False,527524,Dormant Users
8,14.875,0,1.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0,170.0,0.0,False,True,False,False,False,True,False,527536,Local Eco Travelers
9,10.333333333333334,0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,False,False,False,False,False,False,False,527541,Dormant Users
9,10.88888888888889,0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,False,False,False,False,False,False,False,527552,Dormant Users
8,8.375,0,0.0,2.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5,0.0,0.0,259.0,0.0,False,False,False,False,False,False,False,527560,Dormant Users
8,17.875,0,3.0,3.0,6.666666666666667,7.666666666666667,3.055050463303893,0.0,0.0,0.0,0.0,400.0,3.0,0.6666666666666666,0.3333333333333333,162.66666666666666,0.3333333333333333,1.5,1575.98,0.0,False,True,False,False,False,True,False,527564,Local Eco Travelers
8,18.0,0,4.0,4.0,2.5,7.25,1.7078251276599332,0.5,0.0,0.0,0.0,362.0,4.0,0.25,0.5,187.5,0.0,1.0,2405.8,10.2105,False,True,False,False,False,True,False,527585,Local Eco Travelers
8,19.5,0,3.0,2.0,3.5,4.333333333333333,1.1547005383792517,1.0,0.0,0.0,0.0,369.0,3.0,0.3333333333333333,0.3333333333333333,123.5,0.0,1.0,1604.5,34.568000000000005,False,False,False,True,False,False,True,527605,Regional Cold Travelers
8,21.125,0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,162.0,0.0,False,False,False,False,False,False,False,527689,Dormant Users
8,17.125,0,3.0,3.0,2.6666666666666665,11.333333333333334,5.131601439446884,0.6666666666666666,0.0,0.0,0.0,424.0,2.0,0.3333333333333333,0.0,207.3333333333333,0.6666666666666666,1.0,2144.7200000000003,0.0,False,False,True,False,False,True,False,527690,Tropics Lover
8,13.75,0,2.0,0.0,0.0,8.5,0.7071067811865476,0.5,0.0,0.0,0.0,400.0,2.0,0.0,0.5,0.0,0.5,1.0,960.69,15.152,False,True,False,False,False,True,False,527726,Local Eco Travelers
8,13.25,0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.1,0.0,372.0,1.0,0.0,1.0,311.0,0.0,1.0,1040.63,0.0,True,False,False,False,False,False,True,527735,Regional Cold Travelers
8,16.75,0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,554.0,0.0,False,False,False,False,False,False,False,527750,Dormant Users
8,38.25,1,2.0,2.0,4.0,5.5,0.7071067811865476,0.5,0.0,0.0,0.0,356.0,1.0,0.5,0.5,197.5,0.0,1.0,1411.81,0.0,False,True,False,False,False,True,False,527782,Local Eco Travelers
8,17.25,0,2.0,2.0,7.0,7.0,1.4142135623730951,0.0,0.0,0.0,0.0,367.0,2.0,0.5,0.5,96.5,0.0,1.0,738.37,0.0,True,False,False,False,False,True,False,527783,Local Eco Travelers
9,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,527801,Dormant Users
8,16.75,0,5.0,5.0,1.4,7.8,1.9235384061671343,1.0,0.0,0.0,0.0,397.0,5.0,0.2,0.2,72.4,0.4,1.0,2207.71,0.0,True,False,False,False,False,False,True,527824,Frequent Traveler
8,24.25,0,3.0,5.0,4.6,5.333333333333333,2.081665999466133,0.6666666666666666,0.4,0.125,0.0,465.0,3.0,0.6666666666666666,0.0,258.8,0.0,1.5,2689.33,125.05,True,False,False,False,True,False,False,527850,VIP
8,10.25,0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,390.0,0.0,False,False,False,False,False,False,False,527857,Dormant Users
10,8.8,0,1.0,3.0,11.666666666666666,8.0,0.0,0.0,0.3333333333333333,0.05,0.0,494.0,1.0,0.0,0.0,117.0,0.0,1.0,725.71,0.0,True,False,False,False,True,False,False,527886,Global Frequent Travelers
8,21.625,0,2.0,2.0,2.5,7.0,1.4142135623730951,0.5,0.0,0.0,0.0,387.0,2.0,0.0,0.5,132.0,0.0,1.0,1162.68,0.0,False,True,False,False,False,True,False,527928,Local Eco Travelers
8,47.125,0,4.0,4.0,3.25,8.75,4.112987559751022,0.25,0.0,0.0,0.25,471.0,4.0,0.5,0.0,161.25,0.25,1.0,2781.37,24.496,True,False,False,False,False,False,True,527944,Regional Cold Travelers
8,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,527945,Dormant Users
