trip_id,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_per_room_usd,stay_duration_calc,stay_calc
557033-7a35d5e5d96b4739967f4fdf9eaf3a87,Wyndham - san antonio,0,1,2023-02-06 18:11:40.110,2023-02-07 11:00:00,62,0 days 16:48:19.890000,0
557107-3ccc328864d94693a5a57cc12143a1be,Accor - los angeles,0,2,2023-05-06 15:05:48.075,2023-05-07 11:00:00,366,0 days 19:54:11.925000,0
557314-d05b70cf2b014a298810dfe2423fa1b9,Shangri-La - nashville,0,1,2023-07-10 10:19:15.330,2023-07-10 11:00:00,59,0 days 00:40:44.670000,0
557525-6dd8004c93664e4c8a27ea397c43dfc5,Hilton - chicago,0,1,2023-02-02 09:52:09.705,2023-02-02 11:00:00,164,0 days 01:07:50.295000,0
557525-ac92e389bef946d9a255d67fec09fb68,Wyndham - austin,0,1,2023-03-14 11:43:56.865,2023-03-14 11:00:00,78,-1 days +23:16:03.135000,-1
557851-894560e9472b4bda82d3a8438832d450,Banyan Tree  - tucson,0,2,2023-02-03 18:07:04.350,2023-02-04 11:00:00,168,0 days 16:52:55.650000,0
558138-40648112ab9e455890c0e1799471da27,Rosewood - phoenix,0,1,2023-03-20 11:48:26.505,2023-03-20 11:00:00,124,-1 days +23:11:33.495000,-1
558251-441137eeb10b443ea0f0e68b6dc80489,Radisson  - fort worth,0,1,2023-05-19 10:28:31.260,2023-05-19 11:00:00,340,0 days 00:31:28.740000,0
558277-3345440f6dd7431da2f0347dbb0b751e,Rosewood - washington,0,1,2023-02-05 15:26:55.140,2023-02-06 11:00:00,336,0 days 19:33:04.860000,0
558294-5ebffc4c4ce64c9faef5ab9143d966bc,Conrad  - los angeles,0,1,2023-02-04 12:14:58.650,2023-02-05 11:00:00,124,0 days 22:45:01.350000,0
558506-09117552a396430db9b6eb782a333217,Radisson  - boston,0,1,2023-02-03 14:22:14.970,2023-02-04 11:00:00,159,0 days 20:37:45.030000,0
558651-3ad619f19a944667a7193cf5f59b165b,Banyan Tree  - new york,0,1,2023-02-21 18:09:06.435,2023-02-22 11:00:00,159,0 days 16:50:53.565000,0
558774-5173bbe2f74648f8a84dacceb4c3c56d,InterContinental  - los angeles,0,1,2023-02-05 13:12:23.850,2023-02-06 11:00:00,153,0 days 21:47:36.150000,0
558920-b4517ad5fed24de090ada37cc8e329cd,Wyndham - ottawa,0,1,2023-07-01 12:01:22.665,2023-07-02 11:00:00,50,0 days 22:58:37.335000,0
559093-c043e42910a04b17b098e7aa4a15c262,Hyatt - san jose,0,1,2023-03-01 14:08:33.990,2023-03-02 11:00:00,140,0 days 20:51:26.010000,0
559164-ae58e1fbf8db4f27846fb70c8308ee40,Conrad  - oklahoma city,0,1,2023-04-10 17:41:32.010,2023-04-11 11:00:00,235,0 days 17:18:27.990000,0
559176-8c16294988bb4391acf34b3f67e2e91c,Radisson  - seattle,0,1,2023-03-14 13:03:13.185,2023-03-15 11:00:00,230,0 days 21:56:46.815000,0
559226-a87a27b7604344af921d4712632b952a,Wyndham - washington,0,1,2023-05-16 10:35:48.525,2023-05-16 11:00:00,172,0 days 00:24:11.475000,0
559277-3ee621c6465a4b1ebc584b7d6d857a6e,Choice Hotels - new york,0,1,2023-03-21 13:05:47.580,2023-03-22 11:00:00,174,0 days 21:54:12.420000,0
559407-df9a064f19a247abbea5d919fb7e1bb7,NH Hotel  - houston,0,1,2023-06-01 14:57:31.815,2023-06-02 11:00:00,52,0 days 20:02:28.185000,0
559775-5c92102b2a164fd0a0c44bff4892108f,Aman Resorts - denver,0,1,2023-02-15 17:36:34.065,2023-02-16 11:00:00,141,0 days 17:23:25.935000,0
559782-96a104dc2f644babb02eefc03864bc95,Best Western - indianapolis,0,2,2023-07-02 13:55:14.880,2023-07-03 11:00:00,212,0 days 21:04:45.120000,0
559901-6f695418e72a43b8bb4ad91ebca47be1,Four Seasons - houston,0,1,2023-04-08 13:14:25.395,2023-04-09 11:00:00,150,0 days 21:45:34.605000,0
560078-cc00fbd5aae6486dbba59cca4cd70b60,Aman Resorts - calgary,0,1,2023-04-07 13:25:03.450,2023-04-08 11:00:00,112,0 days 21:34:56.550000,0
560195-0143113a46bb48ef8eaad7fc1c10a273,Extended Stay  - toronto,0,1,2023-03-19 11:29:51.855,2023-03-19 11:00:00,219,-1 days +23:30:08.145000,-1
560213-b8ea52baca174689beb595c01924cd7a,Hyatt - denver,0,1,2023-04-14 17:46:35.715,2023-04-15 11:00:00,210,0 days 17:13:24.285000,0
560245-c4ea0f1bfa074ad089eafbdbbf6add36,Banyan Tree  - philadelphia,0,3,2023-05-12 16:01:28.335,2023-05-13 11:00:00,88,0 days 18:58:31.665000,0
560362-1511d763ae4b44469ad455c431878da0,Radisson  - baltimore,0,1,2023-04-26 09:22:18.525,2023-04-26 11:00:00,323,0 days 01:37:41.475000,0
560367-d957b7d4d03f44eca06e68e475602a6f,NH Hotel  - san antonio,0,1,2023-02-04 17:22:38.370,2023-02-05 11:00:00,203,0 days 17:37:21.630000,0
560497-deba8e593f6a4fa8b94b75ee4a8f4ecd,Best Western - los angeles,0,1,2023-02-08 20:13:47.730,2023-02-09 11:00:00,266,0 days 14:46:12.270000,0
560511-6d1f0c2b73b848929aa4d0f4a2ab4ceb,NH Hotel  - memphis,0,1,2023-03-08 10:56:12.885,2023-03-08 11:00:00,129,0 days 00:03:47.115000,0
560897-5ec57f3f85e5458e87a4c170e59ac5db,Wyndham - edmonton,0,1,2023-02-05 11:47:03.930,2023-02-05 11:00:00,153,-1 days +23:12:56.070000,-1
561031-586bcf97ca404ad888ae850096f3d544,InterContinental  - houston,0,1,2023-02-24 15:49:49.440,2023-02-25 11:00:00,50,0 days 19:10:10.560000,0
561031-677839bc8a8b4bffb1a94683968a7085,Fairmont - new york,0,1,2023-06-23 15:36:54.765,2023-06-24 11:00:00,172,0 days 19:23:05.235000,0
561033-7dca66ca3ceb4f1c8295686a3eaa9e8b,Radisson  - austin,0,1,2023-05-18 15:44:49.740,2023-05-19 11:00:00,108,0 days 19:15:10.260000,0
561653-9c703f7843404d02b87a35dac77bcf59,Hilton - houston,-1,1,2023-04-06 13:50:19.545,2023-04-06 11:00:00,404,-1 days +21:09:40.455000,-1
561665-bd81a82fe015401389cbe20c4c1aef16,Conrad  - new york,0,2,2023-02-06 14:56:32.595,2023-02-07 11:00:00,113,0 days 20:03:27.405000,0
561908-947268618dba420285a392cb79fb820e,Radisson  - washington,0,2,2023-02-10 10:54:37.395,2023-02-10 11:00:00,406,0 days 00:05:22.605000,0
561994-ced50407d71b4536afaf33cdf69f53c9,Crowne Plaza - montreal,0,1,2023-06-20 16:48:11.610,2023-06-21 11:00:00,77,0 days 18:11:48.390000,0
562042-7ccf837d244148d98ac5fa316e7b5014,Shangri-La - new york,0,1,2023-02-13 19:05:43.980,2023-02-14 11:00:00,74,0 days 15:54:16.020000,0
562209-120d89608f36457dbf892210fcd12ca0,NH Hotel  - calgary,0,2,2023-02-16 15:56:09.420,2023-02-17 11:00:00,587,0 days 19:03:50.580000,0
562238-8c52961063cc4731ace68452f7971061,Rosewood - houston,0,1,2023-06-12 11:51:41.400,2023-06-12 11:00:00,140,-1 days +23:08:18.600000,-1
562334-73790249be98402cb103ac40c746b71e,Wyndham - calgary,0,1,2023-05-07 20:54:11.790,2023-05-08 11:00:00,38,0 days 14:05:48.210000,0
562362-a617f2e5b2894bd685f93e429a7048eb,Fairmont - new york,0,1,2023-06-11 15:49:54.570,2023-06-12 11:00:00,102,0 days 19:10:05.430000,0
562529-cf83dd7ab8ee4510805706c8d8193971,Aman Resorts - quebec,0,1,2023-02-05 12:07:33.870,2023-02-06 11:00:00,122,0 days 22:52:26.130000,0
562612-ced349fdc56440cdbd646d20c1130941,Shangri-La - vancouver,0,2,2023-02-04 12:33:56.925,2023-02-05 11:00:00,64,0 days 22:26:03.075000,0
562708-8090bd3d224c4a23b0e09fc3ab22e1d5,Crowne Plaza - toronto,0,1,2023-02-25 10:01:24.015,2023-02-25 11:00:00,66,0 days 00:58:35.985000,0
562832-ef706a463f1f41da984d5c920ceb573c,Conrad  - toronto,0,1,2023-06-24 22:21:37.485,2023-06-25 11:00:00,386,0 days 12:38:22.515000,0
562869-68a4238d4adc4246b669bf66c43845ca,Crowne Plaza - quebec,-1,2,2023-02-15 09:53:14.145,2023-02-14 11:00:00,256,-1 days +01:06:45.855000,-1
562869-8c3f4b476f8f42338f19b5a542f0a1cd,Accor - edmonton,0,1,2023-03-24 22:05:43.980,2023-03-25 11:00:00,181,0 days 12:54:16.020000,0
562886-02ac8899a4344131971911e7ad2632c2,Hilton - san antonio,0,1,2023-02-15 16:59:51.270,2023-02-16 11:00:00,108,0 days 18:00:08.730000,0
562886-56c06ef71df34257ad92c4af48227fd8,Aman Resorts - los angeles,-1,1,2023-02-05 12:40:44.535,2023-02-05 11:00:00,127,-1 days +22:19:15.465000,-1
563221-c5a6b5aba1fc48029fb0eb3fcc56e404,Fairmont - toronto,0,1,2023-03-08 19:17:55.905,2023-03-09 11:00:00,78,0 days 15:42:04.095000,0
563266-479535375bc44a40aead4fac4d80afb5,Fairmont - las vegas,0,1,2023-04-16 19:28:01.650,2023-04-17 11:00:00,279,0 days 15:31:58.350000,0
563315-8faa1f3f69ca41599fd5bc8e9cb094ff,Hilton - phoenix,-1,1,2023-02-08 16:26:56.400,2023-02-08 11:00:00,125,-1 days +18:33:03.600000,-1
563340-ccad9f4accb64d8ca4f63b324da097c8,Shangri-La - portland,0,1,2023-05-12 13:57:27.810,2023-05-13 11:00:00,54,0 days 21:02:32.190000,0
563483-a7858a31fd354f11907006b065e006d7,Aman Resorts - detroit,0,1,2023-03-07 09:14:55.905,2023-03-07 11:00:00,67,0 days 01:45:04.095000,0
563489-cb6f6bdd08064624bb486fd480a48996,Hyatt - new york,0,2,2023-04-19 12:15:42.120,2023-04-20 11:00:00,208,0 days 22:44:17.880000,0
563489-f248eb3d9ad24ffa94947aaba0fdd1c7,Best Western - charlotte,0,1,2023-06-27 19:41:04.470,2023-06-28 11:00:00,62,0 days 15:18:55.530000,0
563507-1259fad2812847eda2a73fd444a4b1c4,Four Seasons - dallas,0,1,2023-06-20 20:57:45.720,2023-06-21 11:00:00,133,0 days 14:02:14.280000,0
563507-e1b025a17fac40ba850f5cee2e834697,Crowne Plaza - new york,0,1,2023-03-22 18:11:22.965,2023-03-23 11:00:00,133,0 days 16:48:37.035000,0
563740-18fbb7fafd6747d88a2f147d4a8713e2,Crowne Plaza - quebec,0,1,2023-02-24 20:23:43.170,2023-02-25 11:00:00,469,0 days 14:36:16.830000,0
564204-098056d9d50c4435b52d5c1e4fca8b37,Shangri-La - edmonton,0,1,2023-02-07 17:22:00.615,2023-02-08 11:00:00,71,0 days 17:37:59.385000,0
564219-c3a94d0753fb4406bac5a08f3c1004a2,Crowne Plaza - houston,0,1,2023-07-10 11:29:44.880,2023-07-10 11:00:00,376,-1 days +23:30:15.120000,-1
564604-ae4b040e5ba94b308be5862d8be6e2e3,Banyan Tree  - los angeles,0,1,2023-02-25 11:47:12.975,2023-02-25 11:00:00,168,-1 days +23:12:47.025000,-1
564699-cc9cad2babe240af8d4e56089d1f6c45,Hyatt - toronto,0,1,2023-03-06 12:42:32.580,2023-03-07 11:00:00,125,0 days 22:17:27.420000,0
564713-d4c679421c5143e887627dde5c3b0e68,Accor - chicago,-1,1,2023-07-02 16:30:52.155,2023-07-02 11:00:00,220,-1 days +18:29:07.845000,-1
565070-65414ed06f284978aa1c5752df056960,Crowne Plaza - fort worth,0,1,2023-03-01 12:21:32.715,2023-03-02 11:00:00,132,0 days 22:38:27.285000,0
565109-410b97d21dc446ed9ed0bb09e000f2b2,Starwood  - houston,0,1,2023-02-07 10:57:31.815,2023-02-07 11:00:00,201,0 days 00:02:28.185000,0
565131-85d5fc3e398c40e2875e31f8fdf34188,Accor - columbus,0,1,2023-03-08 12:57:52.065,2023-03-09 11:00:00,175,0 days 22:02:07.935000,0
565212-39a2b5a8335645a4a52c565256dcfb4c,Hilton - new york,0,1,2023-02-10 11:32:13.965,2023-02-10 11:00:00,926,-1 days +23:27:46.035000,-1
565212-b230240bcdd34e05b2e4a106489b989a,Best Western - houston,0,1,2023-07-22 10:20:27.195,2023-07-22 11:00:00,174,0 days 00:39:32.805000,0
565251-f36add96a75849eab0aa78e84bbf1554,NH Hotel  - montreal,-1,1,2023-02-10 21:46:55.920,2023-02-10 11:00:00,184,-1 days +13:13:04.080000,-1
565301-603cf635a85e4ffcb2295358caa7e99b,Shangri-La - san francisco,0,2,2023-03-13 21:50:12.480,2023-03-14 11:00:00,164,0 days 13:09:47.520000,0
565301-72a9f337753949e69033ad0e3b2249f6,Fairmont - baltimore,0,1,2023-04-14 15:00:27.855,2023-04-15 11:00:00,297,0 days 19:59:32.145000,0
565460-a762c3108f854e95936b87f6fcf0826a,InterContinental  - houston,0,1,2023-06-19 10:54:08.685,2023-06-19 11:00:00,184,0 days 00:05:51.315000,0
565514-2b8c3278dd1a46f8abf3c6b3d8842af0,Hilton - columbus,0,1,2023-07-12 10:32:15.855,2023-07-12 11:00:00,49,0 days 00:27:44.145000,0
565755-4c6f5d9d2014421f8e4f48c85a51f4bc,Accor - jacksonville,0,1,2023-06-17 10:39:04.050,2023-06-17 11:00:00,456,0 days 00:20:55.950000,0
565791-421f1b740dab4b7193bd3703cf55a40d,Radisson  - phoenix,0,1,2023-02-16 10:48:26.505,2023-02-16 11:00:00,145,0 days 00:11:33.495000,0
565827-929863c95c16459ab78c9a8e8f5d438a,Conrad  - toronto,-1,1,2023-05-23 10:19:34.815,2023-05-22 11:00:00,250,-1 days +00:40:25.185000,-1
565902-115004b85bf64b8185d8b0302851ea28,Accor - oklahoma city,0,1,2023-05-08 17:14:07.980,2023-05-09 11:00:00,80,0 days 17:45:52.020000,0
566061-13a592a899984a23b46824afef4c2e85,Accor - dallas,0,1,2023-07-27 16:25:06.060,2023-07-28 11:00:00,129,0 days 18:34:53.940000,0
566096-e6b9cd49a16c4f9ca53f98c3222512bf,Accor - boston,0,1,2023-04-12 14:17:19.680,2023-04-13 11:00:00,474,0 days 20:42:40.320000,0
566196-a377ca198c1e487da897908bb2306dd9,Aman Resorts - washington,0,1,2023-02-22 11:05:25.890,2023-02-22 11:00:00,89,-1 days +23:54:34.110000,-1
566336-b06aa4dee5794e898aed3f95ba205165,Wyndham - new york,0,1,2023-02-23 13:05:43.980,2023-02-24 11:00:00,160,0 days 21:54:16.020000,0
566682-59ef5d163f4940599e8856e242ab01cd,Shangri-La - columbus,0,1,2023-04-06 12:35:55.455,2023-04-07 11:00:00,179,0 days 22:24:04.545000,0
566682-f41cbad5aa304703a654b4d5a2a2838a,Marriott  - houston,0,1,2023-07-16 15:27:51.570,2023-07-17 11:00:00,287,0 days 19:32:08.430000,0
566702-9ed1755bcb8e4dca9c6e503c8d6296b0,Crowne Plaza - calgary,0,1,2023-03-30 11:06:38.025,2023-03-30 11:00:00,511,-1 days +23:53:21.975000,-1
566735-4227e5eebf0a44699f5827263b0a626c,NH Hotel  - san diego,0,1,2023-03-13 21:11:59.145,2023-03-14 11:00:00,56,0 days 13:48:00.855000,0
566762-57c9de23cb864d4c9a5178893d1b3101,Wyndham - seattle,-1,1,2023-03-06 18:18:11.925,2023-03-06 11:00:00,161,-1 days +16:41:48.075000,-1
566875-ec782975633b4a48a5486870fd121934,NH Hotel  - new york,-1,1,2023-05-22 09:43:37.065,2023-05-21 11:00:00,52,-1 days +01:16:22.935000,-1
566881-f7d08c3acf04418ba496e410198e3da0,NH Hotel  - houston,-1,1,2023-02-22 18:51:41.400,2023-02-22 11:00:00,103,-1 days +16:08:18.600000,-1
566964-4a1601e6e0594bc6a9d464f902d3233b,Accor - toronto,0,1,2023-03-16 12:43:43.365,2023-03-17 11:00:00,92,0 days 22:16:16.635000,0
566998-043fab4b0bc04d04b67883a185fa9b46,Crowne Plaza - san jose,0,1,2023-02-14 16:01:28.335,2023-02-15 11:00:00,343,0 days 18:58:31.665000,0
566998-34698c8f70234e90ad93b3ff00f9b57b,NH Hotel  - chicago,0,2,2023-03-26 10:20:28.095,2023-03-26 11:00:00,65,0 days 00:39:31.905000,0
567211-6562dc24ad8343a18aac634d6b06fa52,Crowne Plaza - hamilton,0,1,2023-05-26 16:08:58.695,2023-05-27 11:00:00,52,0 days 18:51:01.305000,0
567432-a67713ad00004836a3597ddc0ca83d2b,Shangri-La - fresno,0,1,2023-02-13 15:51:44.640,2023-02-14 11:00:00,268,0 days 19:08:15.360000,0
567563-cf6e65c3f70d48b581d636f473067034,Choice Hotels - san jose,0,1,2023-04-05 20:08:33.990,2023-04-06 11:00:00,176,0 days 14:51:26.010000,0
567885-b0eee36a084f458986cea0238536d233,Accor - houston,0,1,2023-04-04 11:37:17.310,2023-04-04 11:00:00,91,-1 days +23:22:42.690000,-1
568004-ed36a2c509ea40f8969ae8fd1b71624a,NH Hotel  - new york,0,1,2023-04-14 19:36:54.765,2023-04-15 11:00:00,176,0 days 15:23:05.235000,0
568013-e04c311f9b764365b0bfdd39b02aca6d,Hilton - new york,0,2,2023-02-27 10:32:13.965,2023-02-27 11:00:00,79,0 days 00:27:46.035000,0
568060-da668ea55fdd476988484f53aa916d03,Starwood  - los angeles,0,1,2023-02-17 11:25:37.425,2023-02-17 11:00:00,76,-1 days +23:34:22.575000,-1
568121-a6bc50a7acba47978f304a0468496c57,Marriott  - fort worth,0,3,2023-02-25 10:38:07.575,2023-02-25 11:00:00,503,0 days 00:21:52.425000,0
568716-5828a5191e78425089344b0470c13279,Hyatt - winnipeg,0,3,2023-03-05 14:30:45.630,2023-03-06 11:00:00,251,0 days 20:29:14.370000,0
569031-b20c991985634f788dcb44ea03cc6178,Hyatt - los angeles,0,1,2023-03-01 15:56:18.375,2023-03-02 11:00:00,57,0 days 19:03:41.625000,0
569236-72507d45ea2c4d86914a030ec1825574,Extended Stay  - houston,0,2,2023-02-07 15:42:38.655,2023-02-08 11:00:00,108,0 days 19:17:21.345000,0
569239-5f532ae8053749f7ad9b74193ebd63cf,Four Seasons - el paso,0,1,2023-05-04 17:44:24.450,2023-05-05 11:00:00,290,0 days 17:15:35.550000,0
569472-5fbf3d3c7441423cb66bf1b4bcbc5b94,Hilton - chicago,0,1,2023-05-02 11:22:09.525,2023-05-02 11:00:00,253,-1 days +23:37:50.475000,-1
569534-d9ca7f283a4f4563ab307883a290e61d,Banyan Tree  - houston,0,1,2023-04-04 16:02:57.300,2023-04-05 11:00:00,194,0 days 18:57:02.700000,0
569572-363ef3cff9484e9088b8e32d975a46e2,Marriott  - montreal,0,1,2023-02-23 18:39:37.575,2023-02-24 11:00:00,164,0 days 16:20:22.425000,0
569572-b67a828476b34319a49c9d161dd81fe9,Accor - el paso,0,1,2023-03-11 18:49:14.970,2023-03-12 11:00:00,138,0 days 16:10:45.030000,0
569733-22408e7548ee4b999deed32508a51974,Aman Resorts - columbus,0,2,2023-03-13 10:50:50.820,2023-03-13 11:00:00,474,0 days 00:09:09.180000,0
569779-21d6b1ad45da4c719b086a8653ec2c8c,Shangri-La - los angeles,0,1,2023-03-30 22:00:18.360,2023-03-31 11:00:00,429,0 days 12:59:41.640000,0
569817-985366296d964502a9137deaec4f4c8e,Hyatt - fort worth,0,1,2023-02-09 13:27:42.795,2023-02-10 11:00:00,88,0 days 21:32:17.205000,0
569863-18f66ecd836b455889fb84b80018bfe2,Shangri-La - los angeles,0,1,2023-07-21 15:57:24.300,2023-07-22 11:00:00,138,0 days 19:02:35.700000,0
569863-f349d8f360334cbf8ba55f8be21aef61,Rosewood - chicago,0,1,2023-02-28 10:27:17.775,2023-02-28 11:00:00,124,0 days 00:32:42.225000,0
569883-12ec72a33a7842c19fa9d34172fd7e64,Shangri-La - houston,0,2,2023-05-29 18:20:27.195,2023-05-30 11:00:00,136,0 days 16:39:32.805000,0
569920-19140d7ca97e448bb07b816e0fc2feeb,Banyan Tree  - san jose,0,1,2023-02-09 16:08:33.990,2023-02-10 11:00:00,77,0 days 18:51:26.010000,0
570144-adfdd9496e144f69bafb9cc0ba193922,Hilton - las vegas,0,1,2023-05-27 15:11:28.050,2023-05-28 11:00:00,76,0 days 19:48:31.950000,0
570369-1edd93a1f87f45f4bac74c2d00ea2095,Choice Hotels - dallas,0,1,2023-04-30 16:15:02.295,2023-05-01 11:00:00,347,0 days 18:44:57.705000,0
570436-ad01dda955d44f369b89287388d61485,Four Seasons - tucson,0,1,2023-02-17 09:44:37.365,2023-02-17 11:00:00,58,0 days 01:15:22.635000,0
570626-06caa2a22943444088fb52176a731e22,Hyatt - montreal,0,1,2023-02-10 11:39:37.575,2023-02-10 11:00:00,89,-1 days +23:20:22.425000,-1
570626-ca0179ee46774421a36d0bff6da9cdc8,NH Hotel  - fort worth,0,1,2023-04-23 20:49:38.595,2023-04-24 11:00:00,223,0 days 14:10:21.405000,0
570631-1c1c2ff02400486eb879596fd1e56fb6,Banyan Tree  - toronto,0,1,2023-02-21 13:13:24.870,2023-02-22 11:00:00,190,0 days 21:46:35.130000,0
570639-510931e629ae4088b6d5aaf71ffc55bd,Wyndham - seattle,0,1,2023-03-25 13:51:22.500,2023-03-26 11:00:00,366,0 days 21:08:37.500000,0
571015-46cd6832b934402cbe3f5a4fb1691a39,Fairmont - columbus,0,1,2023-05-08 17:09:30.510,2023-05-09 11:00:00,173,0 days 17:50:29.490000,0
571084-6fcaa2e464c847db831bc88efd219ca2,Extended Stay  - boston,0,1,2023-02-19 19:11:59.145,2023-02-20 11:00:00,159,0 days 15:48:00.855000,0
571251-1bd73e567b7a4bc2a2c82f719cec983f,Choice Hotels - austin,0,1,2023-02-23 20:26:49.650,2023-02-24 11:00:00,151,0 days 14:33:10.350000,0
571363-acd73f65c4794016822a2211f164519b,Hyatt - oklahoma city,0,2,2023-03-06 11:40:19.155,2023-03-06 11:00:00,170,-1 days +23:19:40.845000,-1
571553-7bf5b438a3b44e2daf520cc18b8f3b06,Conrad  - montreal,0,1,2023-03-10 20:25:07.185,2023-03-11 11:00:00,123,0 days 14:34:52.815000,0
571819-7093d36f8a004e0587000a681aa4d9fd,Hyatt - san jose,0,1,2023-04-26 09:37:10.740,2023-04-26 11:00:00,134,0 days 01:22:49.260000,0
571819-cc3d5370bbba41dbad1af2e2cb85f400,Marriott  - boston,0,1,2023-03-07 14:14:28.815,2023-03-08 11:00:00,62,0 days 20:45:31.185000,0
572728-c614dca764464eaf8705c4fd4e63fe3f,Best Western - chicago,0,1,2023-03-14 10:04:03.450,2023-03-14 11:00:00,51,0 days 00:55:56.550000,0
572992-d0b84f06e4324a9bb138e783dfdd0a0c,NH Hotel  - san antonio,0,1,2023-07-17 10:42:49.860,2023-07-17 11:00:00,65,0 days 00:17:10.140000,0
573147-b54ee206a8ca495881ad397bee601402,Starwood  - toronto,0,1,2023-07-26 18:54:24.165,2023-07-27 11:00:00,256,0 days 16:05:35.835000,0
573153-a643dd6a213640c0ae5aee365fd8eff1,Aman Resorts - detroit,0,1,2023-02-16 14:00:36.720,2023-02-17 11:00:00,103,0 days 20:59:23.280000,0
573189-5b6fd62134294904ad1b3db3cfe7ccd0,Marriott  - toronto,0,1,2023-02-14 17:21:37.395,2023-02-15 11:00:00,96,0 days 17:38:22.605000,0
573564-14b3625675ab406e9a07a5d620aaf7c7,Shangri-La - san francisco,0,1,2023-07-08 13:20:14.685,2023-07-09 11:00:00,109,0 days 21:39:45.315000,0
573621-30d15ab96c1a4d82b485d287a01cd682,Best Western - new york,0,1,2023-02-19 11:18:01.080,2023-02-19 11:00:00,167,-1 days +23:41:58.920000,-1
573621-6473639f369940d0b01ed9a09acc6bdd,Hilton - los angeles,0,1,2023-05-15 12:54:45.855,2023-05-16 11:00:00,50,0 days 22:05:14.145000,0
573648-6b8949e7302f4015aa9b24ef7dee1753,Wyndham - toronto,0,3,2023-03-01 19:12:49.365,2023-03-02 11:00:00,71,0 days 15:47:10.635000,0
573704-2dd509deb16e4488bf68fac5552c0329,Crowne Plaza - houston,0,1,2023-02-11 11:51:41.400,2023-02-11 11:00:00,289,-1 days +23:08:18.600000,-1
574409-4a705ed3d7f844808dd61fa78fa32fe4,NH Hotel  - los angeles,0,1,2023-03-17 16:02:03.480,2023-03-18 11:00:00,83,0 days 18:57:56.520000,0
574419-ff7f1900f0054e2981da700b2762c628,Wyndham - san antonio,0,1,2023-02-12 18:53:20.850,2023-02-13 11:00:00,154,0 days 16:06:39.150000,0
574465-26254f3e7be64a32908581fe2e4a6129,Hyatt - milwaukee,0,2,2023-02-09 11:09:43.380,2023-02-09 11:00:00,528,-1 days +23:50:16.620000,-1
574465-ff51972344c041fa97c9eb8bcc071cb4,Best Western - portland,0,1,2023-04-22 15:30:48.960,2023-04-23 11:00:00,366,0 days 19:29:11.040000,0
574493-372c471585e54d8f9417ccbf5cab3b2d,Four Seasons - fort worth,0,1,2023-07-17 16:33:55.890,2023-07-18 11:00:00,186,0 days 18:26:04.110000,0
574794-dd6b11de785e4632837987c2dcf89240,Extended Stay  - chicago,0,2,2023-07-02 10:50:25.845,2023-07-02 11:00:00,127,0 days 00:09:34.155000,0
574909-9c26798376f04afd8a481e81fcf07a9d,InterContinental  - new york,0,1,2023-05-04 16:54:07.785,2023-05-05 11:00:00,344,0 days 18:05:52.215000,0
575051-675e966caa534e72a062a8e3a21980f2,Conrad  - detroit,0,1,2023-05-17 12:48:01.935,2023-05-18 11:00:00,104,0 days 22:11:58.065000,0
575576-e72fa20b104d46daaf27a33f43453b2a,InterContinental  - louisville,0,1,2023-02-10 10:00:16.245,2023-02-10 11:00:00,115,0 days 00:59:43.755000,0
575823-203a2d93820d4188bb79521b3a677cd4,Four Seasons - los angeles,0,2,2023-04-16 16:58:03.945,2023-04-17 11:00:00,121,0 days 18:01:56.055000,0
576159-eb0bcb0b36404dbcae8e8f9d33463cb9,InterContinental  - baltimore,0,1,2023-03-17 18:22:18.525,2023-03-18 11:00:00,126,0 days 16:37:41.475000,0
576169-c4d80b8526ee41c8a093f62f17cb60df,Choice Hotels - montreal,0,1,2023-05-06 13:03:35.415,2023-05-07 11:00:00,170,0 days 21:56:24.585000,0
576272-8d97155b35d34810bd1fc3cf85a41cd6,Conrad  - nashville,0,1,2023-03-01 09:39:34.965,2023-03-01 11:00:00,278,0 days 01:20:25.035000,0
576272-a9c9cd8497da4a36902db7801160f8bb,Rosewood - oklahoma city,0,1,2023-07-20 19:53:15.000,2023-07-21 11:00:00,322,0 days 15:06:45,0
576663-3574c4e78edd40379a1514b298cf500f,Conrad  - philadelphia,0,1,2023-03-04 12:11:17.745,2023-03-05 11:00:00,272,0 days 22:48:42.255000,0
576833-a41bd47ecbec4f8380fc255388f39032,Radisson  - new york,0,1,2023-07-18 14:11:18.825,2023-07-19 11:00:00,249,0 days 20:48:41.175000,0
576985-1471b614d9f8455295365b70edf91df4,Four Seasons - los angeles,0,1,2023-02-13 19:29:34.575,2023-02-14 11:00:00,284,0 days 15:30:25.425000,0
577044-83103ab4b8a84f6282db61c989ef8dad,NH Hotel  - montreal,0,1,2023-02-20 18:30:21.015,2023-02-21 11:00:00,95,0 days 16:29:38.985000,0
577044-959d13efda19490cbc87730f6a7a4140,Radisson  - new york,0,1,2023-03-06 17:29:05.775,2023-03-07 11:00:00,446,0 days 17:30:54.225000,0
577180-98d8f1cfc92643b8af9683a3ab83d98d,Hilton - winnipeg,0,1,2023-02-19 20:36:20.070,2023-02-20 11:00:00,390,0 days 14:23:39.930000,0
577180-cfd71a15910a44a68c9236065c88bb13,Radisson  - detroit,0,1,2023-04-19 18:59:27.555,2023-04-20 11:00:00,290,0 days 16:00:32.445000,0
